	features	max_ari
0	rubert-base-cased_subst_child	0.1224895223550689
1	rubert-base-cased_subst	0.1218976227691974
2	rubert-base-cased_subst_synt_child	0.1136654612008919
3	rubert-base-cased_subst_synt	0.1136654612008919
4	ruBert-large_subst_synt_child	0.1126361574428933
5	ruBert-large_subst_synt	0.1126361574428933
6	ruBert-large_subst_child	0.1053421040625575
7	ruBert-large_subst	0.1031244399136842
8	ruBert-large_subst_prep	0.0830280912132615
9	sbert_large_nlu_ru_subst_synt	0.0814124345017782
10	sbert_large_nlu_ru_subst_synt_child	0.0814124345017782
11	rubert-base-cased_ling_child_prep	0.0664046114181434
12	rubert-base-cased_subst_prep	0.0607603042808485
13	rubert-tiny_subst_morph_synt	0.0607151333028995
14	rubert-tiny_subst_morph_synt_child	0.0607151333028995
15	rubert-tiny_subst_morph	0.0607151333028995
16	rubert-tiny_subst_morph_child	0.0607151333028995
17	rubert-base-cased_ling_subst_child_prep	0.0598573935393106
18	rubert-base-cased_subst_morph_child	0.0581777416731219
19	rubert-base-cased_subst_morph_synt_child	0.0581777416731219
20	rubert-base-cased_subst_morph_synt	0.0581777416731219
21	rubert-base-cased_subst_morph	0.0581777416731219
22	rubert-base-cased_ling_subst_prep	0.0578720617023063
23	rubert-base-cased_synt_child	0.0569425624820304
24	rubert-base-cased_synt	0.0569425624820304
25	rubert-base-cased_child	0.0559292064409731
26	sbert_large_nlu_ru_subst_morph_child	0.0555171688258232
27	sbert_large_nlu_ru_subst_morph_synt_child	0.0555171688258232
28	sbert_large_nlu_ru_subst_morph_synt	0.0555171688258232
29	sbert_large_nlu_ru_subst_morph	0.0555171688258232
30	rubert-base-cased_ling_child	0.0553754824147881
31	sbert_large_nlu_ru_ling_child_prep	0.0550040925187243
32	rubert-base-cased_ling_morph_synt	0.0546915040018481
33	rubert-base-cased_ling_morph	0.0546915040018481
34	rubert-base-cased_ling_morph_child	0.0546915040018481
35	rubert-base-cased_ling_morph_synt_child	0.0546915040018481
36	rubert-base-cased_ling_subst_synt_prep	0.0546122597495536
37	rubert-base-cased_ling_subst_synt_child_prep	0.0546122597495536
38	rubert-tiny_ling_morph_child	0.0543707957961456
39	rubert-tiny_ling_morph	0.0543707957961456
40	rubert-tiny_ling_morph_synt	0.0543707957961456
41	rubert-tiny_ling_morph_synt_child	0.0543707957961456
42	rubert-tiny_ling_child_prep	0.0539279755698236
43	sbert_large_nlu_ru_ling_subst_prep	0.0537513722959591
44	rubert-base-cased_ling_subst_morph	0.0535503272379656
45	rubert-base-cased_ling_subst_morph_synt	0.0535503272379656
46	rubert-base-cased_ling_subst_morph_child	0.0535503272379656
47	rubert-base-cased_ling_subst_morph_synt_child	0.0535503272379656
48	rubert-tiny_ling_subst_morph_synt	0.0532975060531581
49	rubert-tiny_ling_subst_morph	0.0532975060531581
50	rubert-tiny_ling_subst_morph_synt_child	0.0532975060531581
51	rubert-tiny_ling_subst_morph_child	0.0532975060531581
52	rubert-tiny_subst	0.0527820517342197
53	rubert-tiny_subst_synt_child	0.0526988228317021
54	rubert-tiny_subst_synt	0.0526988228317021
55	rubert-tiny_subst_child	0.0520566498841223
56	sbert_large_nlu_ru_ling_subst_child_prep	0.0516958095694093
57	ruBert-large_ling_subst_morph_child	0.0513663529321656
58	ruBert-large_ling_subst_morph_synt_child	0.0513663529321656
59	ruBert-large_ling_subst_morph_synt	0.0513663529321656
60	ruBert-large_ling_subst_morph	0.0513663529321656
61	sbert_large_nlu_ru_ling_subst_synt_prep	0.0507780829712317
62	sbert_large_nlu_ru_ling_subst_synt_child_prep	0.0507780829712317
63	rubert-base-cased_ling_subst_child	0.0504671795363705
64	sbert_large_nlu_ru_ling_subst	0.0498221207824124
65	sbert_large_nlu_ru_ling_subst_child	0.0495560745540774
66	sbert_large_nlu_ru_ling	0.0494828771117431
67	rubert-tiny_ling	0.0494828771117431
68	sbert_large_nlu_ru_ling_subst_synt_child	0.0491736749922143
69	sbert_large_nlu_ru_ling_subst_synt	0.0491736749922143
70	rubert-base-cased_ling_subst	0.049154033512804
71	ruBert-large_ling_subst_child	0.0488650458156365
72	ruBert-large_ling_subst_synt	0.0488650458156365
73	ruBert-large_ling_subst	0.0488650458156365
74	ruBert-large_ling_subst_synt_child	0.0488650458156365
75	rubert-base-cased_ling_subst_synt_child	0.0487682619765511
76	rubert-base-cased_ling_subst_synt	0.0487682619765511
77	rubert-tiny_ling_subst_prep	0.0486972358641502
78	ruBert-large_ling_subst_prep	0.0486842354356246
79	rubert-tiny_ling_child	0.0484289646538686
80	rubert-tiny_ling_synt_child	0.0483536505326148
81	rubert-tiny_ling_synt	0.0483536505326148
82	sbert_large_nlu_ru_ling_child	0.0482745857523158
83	ruBert-large_ling_child_prep	0.0481221396673052
84	rubert-tiny_ling_subst_synt	0.0479364544065086
85	rubert-tiny_ling_subst_synt_child	0.0479364544065086
86	rubert-tiny_ling_subst_child	0.0478418222720429
87	sbert_large_nlu_ru_ling_synt_child	0.0477414712552143
88	sbert_large_nlu_ru_ling_synt	0.0477414712552143
89	rubert-tiny_ling_subst	0.0477247803603336
90	sbert_large_nlu_ru_ling_subst_morph_synt	0.0476264885707723
91	sbert_large_nlu_ru_ling_subst_morph	0.0476264885707723
92	sbert_large_nlu_ru_ling_subst_morph_child	0.0476264885707723
93	sbert_large_nlu_ru_ling_subst_morph_synt_child	0.0476264885707723
94	ruBert-large_ling_child	0.0474630504901573
95	rubert-tiny_ling_prep	0.0474024141532881
96	ruBert-large_ling_morph_synt	0.0473513195016654
97	ruBert-large_ling_morph_synt_child	0.0473513195016654
98	ruBert-large_ling_morph	0.0473513195016654
99	ruBert-large_ling_morph_child	0.0473513195016654
100	sbert_large_nlu_ru_ling_prep	0.046147203114223
101	rubert-tiny_ling_synt_prep	0.0457104349896782
102	rubert-tiny_ling_synt_child_prep	0.0457104349896782
103	sbert_large_nlu_ru_ling_synt_child_prep	0.0456042178411376
104	sbert_large_nlu_ru_ling_synt_prep	0.0456042178411376
105	rubert-base-cased_ling_synt_prep	0.0455215282872808
106	rubert-base-cased_ling_synt_child_prep	0.0455215282872808
107	ruBert-large_ling_synt_child	0.0450799921025711
108	ruBert-large_ling_synt	0.0450799921025711
109	sbert_large_nlu_ru_ling_morph_child	0.0446158918249008
110	sbert_large_nlu_ru_ling_morph_synt	0.0446158918249008
111	sbert_large_nlu_ru_ling_morph_synt_child	0.0446158918249008
112	sbert_large_nlu_ru_ling_morph	0.0446158918249008
113	rubert-base-cased_ling_synt_child	0.0439660349678337
114	rubert-base-cased_ling_synt	0.0439660349678337
115	ruBert-large_ling_prep	0.0438220152176357
116	ruBert-large_ling	0.0435816839478302
117	rubert-base-cased_ling	0.0435816839478302
118	rubert-base-cased_ling_prep	0.0435432632431992
119	ruBert-large_ling_subst_synt_prep	0.0433376904021642
120	ruBert-large_ling_subst_synt_child_prep	0.0433376904021642
121	ruBert-large_ling_subst_child_prep	0.0429288026600149
122	ruBert-large_synt	0.039760745281589
123	ruBert-large_synt_child	0.039760745281589
124	rubert-tiny_morph_child	0.039272755141332
125	rubert-tiny_morph_synt_child	0.039272755141332
126	rubert-tiny_morph	0.039272755141332
127	rubert-tiny_morph_synt	0.039272755141332
128	rubert-tiny_synt_child	0.0376832407112572
129	rubert-tiny_synt	0.0376832407112572
130	sbert_large_nlu_ru_synt	0.0373858669275291
131	sbert_large_nlu_ru_synt_child	0.0373858669275291
132	ruBert-large_subst_morph_synt_child	0.037058703206809
133	ruBert-large_subst_morph_child	0.037058703206809
134	ruBert-large_subst_morph	0.037058703206809
135	ruBert-large_subst_morph_synt	0.037058703206809
136	ruBert-large_ling_synt_child_prep	0.035800209896678
137	ruBert-large_ling_synt_prep	0.035800209896678
138	rubert-tiny_ling_subst_child_prep	0.0338452673161737
139	ruBert-large_headling_synt_prep	0.0330381677421401
140	ruBert-large_headling_prep	0.0330381677421401
141	ruBert-large_headling_child_prep	0.0330381677421401
142	ruBert-large_headling_synt_child_prep	0.0330381677421401
143	sbert_large_nlu_ru_subst	0.0327871123574957
144	rubert-tiny_subst_prep	0.0313313543577893
145	rubert-tiny_ling_subst_synt_prep	0.0290512439262137
146	rubert-tiny_ling_subst_synt_child_prep	0.0290512439262137
147	rubert-tiny_headvec_ling_morph_synt_child_prep	0.0282530556118323
148	rubert-tiny_headvec_ling_morph_synt_prep	0.0282530556118323
149	rubert-tiny_headvec_ling_morph_child_prep	0.0282530556118323
150	rubert-tiny_headvec_ling_morph_prep	0.0282530556118323
151	rubert-base-cased_morph	0.0270656594038298
152	rubert-base-cased_morph_child	0.0270656594038298
153	rubert-base-cased_morph_synt	0.0270656594038298
154	rubert-base-cased_morph_synt_child	0.0270656594038298
155	ruBert-large_child	0.0256787968739403
156	rubert-base-cased_ling_morph_child_prep	0.0254925173365318
157	rubert-base-cased_ling_morph_synt_child_prep	0.0254925173365318
158	rubert-base-cased_ling_morph_synt_prep	0.0254925173365318
159	rubert-base-cased_ling_morph_prep	0.0254925173365318
160	rubert-tiny_ling_morph_synt_child_prep	0.0230744783779953
161	rubert-tiny_ling_morph_child_prep	0.0230744783779953
162	rubert-tiny_ling_morph_prep	0.0230744783779953
163	rubert-tiny_ling_morph_synt_prep	0.0230744783779953
164	rubert-base-cased_subst_child_prep	0.0217499235872656
165	rubert-base-cased_subst_synt_prep	0.0213395359251403
166	rubert-base-cased_subst_synt_child_prep	0.0213395359251403
167	rubert-base-cased_morph_child_prep	0.0211403219573183
168	rubert-base-cased_morph_synt_child_prep	0.0211403219573183
169	rubert-base-cased_morph_prep	0.0211403219573183
170	rubert-base-cased_morph_synt_prep	0.0211403219573183
171	sbert_large_nlu_ru_subst_child	0.0199537975401396
172	ruBert-large_subst_child_prep	0.0197354104135757
173	ruBert-large_headvec_headling_ling_subst_morph_synt	0.01946101383156
174	ruBert-large_headvec_headling_ling_morph_synt	0.01946101383156
175	ruBert-large_headvec_headling_ling_morph	0.01946101383156
176	ruBert-large_headvec_headling_ling_child	0.01946101383156
177	ruBert-large_headvec_headling_ling_subst	0.01946101383156
178	ruBert-large_headvec_headling_ling_subst_morph_child	0.01946101383156
179	ruBert-large_headvec_headling_ling_morph_child	0.01946101383156
180	ruBert-large_headvec_headling_ling_subst_synt	0.01946101383156
181	ruBert-large_headvec_headling_ling_subst_morph	0.01946101383156
182	ruBert-large_headvec_headling_ling_synt_child	0.01946101383156
183	ruBert-large_headvec_headling_ling_subst_morph_synt_child	0.01946101383156
184	ruBert-large_headvec_headling_ling_morph_synt_child	0.01946101383156
185	ruBert-large_headvec_headling_ling_subst_child	0.01946101383156
186	ruBert-large_headvec_headling_ling_subst_synt_child	0.01946101383156
187	ruBert-large_headvec_headling_ling	0.01946101383156
