	features	max_ari
0	rubert-base-cased_subst_child	0.1580430909963974
1	rubert-base-cased_subst	0.1569419754024903
2	rubert-base-cased_subst_synt_child	0.1511873488331349
3	rubert-base-cased_subst_synt	0.1511873488331349
4	ruBert-large_subst_child	0.1364777086763153
5	ruBert-large_subst_synt_child	0.1239018703348158
6	ruBert-large_subst_synt	0.1239018703348158
7	ruBert-large_subst	0.1219239660078398
8	rubert-tiny_ling_subst	0.0832592792921483
9	rubert-tiny_ling_subst_child	0.0677327608007706
10	rubert-tiny_ling_subst_synt_child	0.0643505493128361
11	rubert-tiny_ling_subst_synt	0.0643505493128361
12	sbert_large_nlu_ru_subst_synt	0.0636164993069158
13	sbert_large_nlu_ru_subst_synt_child	0.0636164993069158
14	rubert-base-cased_ling_synt	0.0626384475435768
15	rubert-base-cased_ling_synt_child	0.0626384475435768
16	rubert-tiny_child	0.0609849878022398
17	ruBert-large_subst_morph_synt	0.0595814730381568
18	ruBert-large_subst_morph_child	0.0595814730381568
19	ruBert-large_subst_morph_synt_child	0.0595814730381568
20	ruBert-large_subst_morph	0.0595814730381568
21	ruBert-large_child	0.0579243346515768
22	ruBert-large_ling_child	0.0569044681916681
23	ruBert-large_ling_subst	0.0560194956093359
24	rubert-tiny_synt_child	0.0550313316889701
25	rubert-tiny_synt	0.0550313316889701
26	ruBert-large_ling_subst_child	0.0523836482296598
27	ruBert-large_subst_prep	0.0508833882912251
28	rubert-base-cased_ling_morph_child	0.0494367756151764
29	rubert-base-cased_ling_morph_synt_child	0.0494367756151764
30	rubert-base-cased_ling_morph	0.0494367756151764
31	rubert-base-cased_ling_morph_synt	0.0494367756151764
32	rubert-tiny_subst_prep	0.0473556274875075
33	sbert_large_nlu_ru_ling_subst_morph_child	0.0458935082272089
34	sbert_large_nlu_ru_ling_subst_morph_synt	0.0458935082272089
35	sbert_large_nlu_ru_ling_subst_morph_synt_child	0.0458935082272089
36	sbert_large_nlu_ru_ling_subst_morph	0.0458935082272089
37	sbert_large_nlu_ru_subst_prep	0.04581819134812
38	rubert-base-cased_ling_subst	0.0456259601722099
39	rubert-base-cased_ling_subst_synt	0.0447857781363669
40	rubert-base-cased_ling_subst_synt_child	0.0447857781363669
41	ruBert-large_synt_child	0.0446473146154074
42	ruBert-large_synt	0.0446473146154074
43	rubert-base-cased_ling_subst_morph_synt_child	0.0444250146524744
44	rubert-base-cased_ling_subst_morph_child	0.0444250146524744
45	rubert-base-cased_ling_subst_morph_synt	0.0444250146524744
46	rubert-base-cased_ling_subst_morph	0.0444250146524744
47	ruBert-large_ling_morph	0.0421654625584768
48	ruBert-large_ling_morph_child	0.0421654625584768
49	ruBert-large_ling_morph_synt	0.0421654625584768
50	ruBert-large_ling_morph_synt_child	0.0421654625584768
51	rubert-base-cased_ling_child	0.0411451114794715
52	rubert-tiny_ling_subst_prep	0.0402138810279217
53	rubert-base-cased_ling_subst_child	0.0400089288221703
54	sbert_large_nlu_ru_subst	0.0397691359663234
55	ruBert-large_ling_subst_synt_child	0.0397317593123645
56	ruBert-large_ling_subst_synt	0.0397317593123645
57	rubert-tiny_subst_synt	0.0392353493061773
58	rubert-tiny_subst_synt_child	0.0392353493061773
59	sbert_large_nlu_ru_subst_morph_synt_child	0.0383219945321411
60	sbert_large_nlu_ru_subst_morph_child	0.0383219945321411
61	sbert_large_nlu_ru_subst_morph_synt	0.0383219945321411
62	sbert_large_nlu_ru_subst_morph	0.0383219945321411
63	sbert_large_nlu_ru_ling_subst_child	0.0380057124227552
64	ruBert-large_ling_subst_morph_synt	0.0376932290930216
65	ruBert-large_ling_subst_morph	0.0376932290930216
66	ruBert-large_ling_subst_morph_child	0.0376932290930216
67	ruBert-large_ling_subst_morph_synt_child	0.0376932290930216
68	ruBert-large_subst_child_prep	0.0376091252619716
69	ruBert-large_ling_subst_child_prep	0.0375797831257805
70	sbert_large_nlu_ru_ling_subst_prep	0.0372742094089386
71	rubert-tiny_subst	0.0371528511417753
72	ruBert-large_ling_subst_prep	0.0370709248393165
73	sbert_large_nlu_ru_ling_subst_synt_child	0.0360038715430985
74	sbert_large_nlu_ru_ling_subst_synt	0.0360038715430985
75	rubert-tiny_subst_child	0.0359987267374791
76	ruBert-large_subst_synt_prep	0.0354770012433943
77	ruBert-large_subst_synt_child_prep	0.0354770012433943
78	ruBert-large_headling_morph_synt_prep	0.0346565262108261
79	ruBert-large_headling_morph_child_prep	0.0346565262108261
80	ruBert-large_headling_child_prep	0.0346565262108261
81	ruBert-large_headling_subst_morph_prep	0.0346565262108261
82	ruBert-large_headling_morph_prep	0.0346565262108261
83	ruBert-large_headling_synt_child_prep	0.0346565262108261
84	ruBert-large_headling_subst_morph_child_prep	0.0346565262108261
85	ruBert-large_headling_prep	0.0346565262108261
86	ruBert-large_headling_subst_morph_synt_prep	0.0346565262108261
87	ruBert-large_headling_subst_morph_synt_child_prep	0.0346565262108261
88	ruBert-large_headling_morph_synt_child_prep	0.0346565262108261
89	ruBert-large_headling_synt_prep	0.0346565262108261
90	rubert-tiny_ling_subst_child_prep	0.0345393852142855
91	ruBert-large_headling_ling_subst_morph_synt_child_prep	0.0344954144578019
92	ruBert-large_headling_subst_child_prep	0.0344954144578019
93	ruBert-large_headling_ling_prep	0.0344954144578019
94	ruBert-large_headling_ling_subst_morph_synt_prep	0.0344954144578019
95	ruBert-large_headling_ling_subst_child_prep	0.0344954144578019
96	ruBert-large_headling_ling_synt_child_prep	0.0344954144578019
97	ruBert-large_headling_ling_subst_morph_child_prep	0.0344954144578019
98	ruBert-large_headling_ling_synt_prep	0.0344954144578019
99	ruBert-large_headling_ling_morph_prep	0.0344954144578019
100	ruBert-large_headling_subst_synt_prep	0.0344954144578019
101	ruBert-large_headling_ling_subst_synt_prep	0.0344954144578019
102	ruBert-large_headling_ling_morph_child_prep	0.0344954144578019
103	ruBert-large_headling_ling_morph_synt_child_prep	0.0344954144578019
104	ruBert-large_headling_subst_prep	0.0344954144578019
105	ruBert-large_headling_ling_subst_prep	0.0344954144578019
106	ruBert-large_headling_ling_subst_morph_prep	0.0344954144578019
107	ruBert-large_headling_ling_morph_synt_prep	0.0344954144578019
108	ruBert-large_headling_ling_subst_synt_child_prep	0.0344954144578019
109	ruBert-large_headling_subst_synt_child_prep	0.0344954144578019
110	ruBert-large_headling_ling_child_prep	0.0344954144578019
111	rubert-base-cased_ling_synt_child_prep	0.0344821600384075
112	rubert-base-cased_ling_synt_prep	0.0344821600384075
113	rubert-tiny_ling_subst_synt_prep	0.0340073898790986
114	rubert-tiny_ling_subst_synt_child_prep	0.0340073898790986
115	rubert-base-cased_ling	0.0339780104387522
116	ruBert-large_ling	0.0339780104387522
117	rubert-base-cased_subst_morph	0.033971781916113
118	rubert-base-cased_subst_morph_synt_child	0.033971781916113
119	rubert-base-cased_subst_morph_synt	0.033971781916113
120	rubert-base-cased_subst_morph_child	0.033971781916113
121	rubert-base-cased_subst_child_prep	0.032326645326623
122	ruBert-large_ling_subst_synt_prep	0.0323138556848527
123	ruBert-large_ling_subst_synt_child_prep	0.0323138556848527
124	rubert-tiny_ling	0.0322618701409132
125	sbert_large_nlu_ru_ling	0.0322618701409132
126	rubert-tiny_subst_child_prep	0.0321360193041354
127	rubert-tiny_subst_synt_child_prep	0.0321360193041354
128	rubert-tiny_subst_synt_prep	0.0321360193041354
129	rubert-base-cased_subst_synt_prep	0.0318554673939504
130	rubert-base-cased_subst_synt_child_prep	0.0318554673939504
131	sbert_large_nlu_ru_ling_synt_child	0.0309639418869389
132	sbert_large_nlu_ru_ling_synt	0.0309639418869389
133	sbert_large_nlu_ru_ling_subst_synt_prep	0.0307182297279739
134	sbert_large_nlu_ru_ling_subst_synt_child_prep	0.0307182297279739
135	ruBert-large_ling_child_prep	0.0303879161458414
136	sbert_large_nlu_ru_ling_morph_synt	0.0298063397895354
137	sbert_large_nlu_ru_ling_morph	0.0298063397895354
138	sbert_large_nlu_ru_ling_morph_child	0.0298063397895354
139	sbert_large_nlu_ru_ling_morph_synt_child	0.0298063397895354
140	rubert-base-cased_ling_morph_child_prep	0.0296325779734337
141	rubert-base-cased_ling_morph_prep	0.0296325779734337
142	rubert-base-cased_ling_morph_synt_prep	0.0296325779734337
143	rubert-base-cased_ling_morph_synt_child_prep	0.0296325779734337
144	sbert_large_nlu_ru_ling_subst	0.0290569468372277
145	sbert_large_nlu_ru_synt_child	0.0289049243207129
146	sbert_large_nlu_ru_synt	0.0289049243207129
147	ruBert-large_morph_synt_prep	0.0283888682987646
148	ruBert-large_morph_prep	0.0283888682987646
149	ruBert-large_morph_synt_child_prep	0.0283888682987646
150	ruBert-large_morph_child_prep	0.0283888682987646
151	sbert_large_nlu_ru_ling_subst_child_prep	0.0282061094077937
152	rubert-base-cased_subst_prep	0.0278851828611996
153	rubert-tiny_ling_morph_synt	0.0272615006739085
154	rubert-tiny_ling_morph_synt_child	0.0272615006739085
155	rubert-tiny_ling_morph_child	0.0272615006739085
