	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
6	cosine	average	8	0.0325296082686221	0.06867144515987895	0.00011459162408391177	0.00011459162408391177
