	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
7	cosine	average	9	0.040168491792726045	0.00025185751402276535	0.00025185751402276535	0.02230787653197817
