	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
0	cosine	average	2	0.0052453644472525394	0.015430661783675553	0.015430661783675553	0.015430661783675553
