	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
0	cosine	average	2	-0.007253137843972568	-0.01250834437473095	-0.01250834437473095	-0.01015638887824317
