	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
5	cosine	average	7	0.029712096695628815	0.0015185929564165979	0.0015185929564165979	0.023621446341136453
