	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
2	cosine	average	4	-0.0023175949303389635	-0.01002833490287734	-0.01002833490287734	-0.01002833490287734
