	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
1	cosine	average	3	-0.0013222001860345698	-0.002211769248086673	-0.002211769248086673	-0.008581284851858167
