word	ari	nc	sil_cosine	sil_euclidean	vc	affinity	linkage
argument	-0.010311061331049308	9	0.0	0.0	22/17/10/1	cosine	average
interest	0.009050167515119872	2	0.98	0.98	17/15/8/4/3/2/1	cosine	average
paper	0.02372988205627614	2	1.0	1.0	20/12/10/4/3/1	cosine	average
