	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
0	cosine	average	2	0.0013829789676140694	-0.0011524842638098384	-0.0011524842638098384	-0.0011524842638098384
