	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
0	cosine	average	2	-0.005044712697556626	-0.014913630604034526	-0.014913630604034526	-0.019763837741069937
