	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
7	cosine	average	9	0.03959124865259667	-0.0011986434935204182	-0.0011986434935204182	0.0053885825019415155
