	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
5	cosine	average	7	0.008594683223905627	-0.00866739472979857	-0.00866739472979857	-0.0007684910068237703
