	fh_affinity	fh_linkage	fh_nc	fh_maxari	maxari	sil_cosine_ari	sil_euclidean_ari
2	cosine	average	4	0.008974162145636535	-0.00404251517934992	-0.00404251517934992	0.0015185929564165979
